2012-12-04 11:45	2012-12-04 17:00	143	"Team TDE"	"Löpande_förvaltning"	""

2012-12-05 08:30	2012-12-05 11:00	143	"Team TDE"	"malware"	""
2012-12-05 11:45	2012-12-05 17:00	143	"Team TDE"	"malware"	""


2012-12-06 08:30	2012-12-06 11:00	150	"Team TDE"	"malware"	""
2012-12-06 11:00	2012-12-06 11:45	45	"Annat"	"Lunch"	""
2012-12-06 11:45	2012-12-06 16:00	255	"Team TDE"	"malware"	""
2012-12-06 16:00	2012-12-06 16:30	30	"Team TDE"	"Löpande_förvaltning"	""
2012-12-06 18:50	2012-12-06 21:10	140	"Team TDE"	"malware"	""
2012-12-07 08:00	2012-12-07 16:33	513	"Team TDE"	"malware"	""
2012-12-07 16:33	2012-12-07 16:40	7	"Team TDE"	"malware"	""

2012-12-10 08:45	2012-12-10 09:04	19	"Team TDE"	"Löpande_förvaltning"	""
2012-12-10 09:04	2012-12-10 11:00	116	"Team TDE"	"malware"	""
2012-12-10 11:00	2012-12-10 11:45	45	"Annat"	"Lunch"	""
2012-12-10 11:45	2012-12-10 16:58	313	"Team TDE"	"malware"	""
2012-12-11 08:30	2012-12-11 11:10	160	"Team TDE"	"malware"	""
2012-12-11 11:10	2012-12-11 11:40	30	"Annat"	"Lunch"	""
2012-12-11 11:40	2012-12-11 16:30	290	"Team TDE"	"malware"	""
2012-12-11 16:30	2012-12-11 17:06	36	"Team TDE"	"Löpande_förvaltning"	""
2012-12-12 07:30	2012-12-12 08:39	69	"Team TDE"	"Löpande_förvaltning"	""
2012-12-12 08:39	2012-12-12 09:30	51	"Team TDE"	"malware"	""
2012-12-12 09:30	2012-12-12 11:00	90	"Team TDE"	"Löpande_förvaltning"	""
2012-12-12 11:00	2012-12-12 11:45	45	"Annat"	"Lunch"	""
2012-12-12 11:45	2012-12-12 13:00	75	"Team TDE"	"malware"	""
2012-12-12 13:00	2012-12-12 15:00	120	"Team TDE"	"Löpande_förvaltning"	""
2012-12-12 15:00	2012-12-12 17:00	120	"Team TDE"	"malware"	""
2012-12-13 08:15	2012-12-13 09:04	49	"Team TDE"	"malware"	""
2012-12-13 09:04	2012-12-13 09:30	26	"Team TDE"	"malware"	""
2012-12-13 09:30	2012-12-13 11:00	26	"Team TDE"	"malware"	""
2012-12-13 11:45	2012-12-13 15:00	26	"Team TDE"	"malware"	""
2012-12-13 15:00	2012-12-13 17:15	120	"Team TDE"	"Löpande_förvaltning"	""

2012-12-14 08:30	2012-12-14 09:00	30	"Team TDE"	"Löpande_förvaltning"	""
2012-12-14 09:00	2012-12-14 10:30	90	"Team TDE"	"malware"	""
2012-12-14 10:30	2012-12-14 11:00	30	"Team TDE"	"Löpande_förvaltning"	""
2012-12-14 11:00	2012-12-14 11:45	45	"Annat"	"Lunch"	""
2012-12-14 11:45	2012-12-14 14:04	139	"Team TDE"	"Löpande_förvaltning"	""
2012-12-14 14:04	2012-12-14 15:02	58	"Team TDE"	"Löpande_förvaltning"	""
2012-12-14 15:02	2012-12-14 15:07	5	"Team TDE"	"Löpande_förvaltning"	""
2012-12-14 15:07	2012-12-14 15:35	28	"Team TDE"	"Löpande_förvaltning"	""
2012-12-14 15:35	2012-12-14 16:03	28	"Team TDE"	"Löpande_förvaltning"	""
2012-12-14 16:03	2012-12-14 16:30	28	"Team TDE"	"Löpande_förvaltning"	""
2012-12-14 16:30	2012-12-14 17:00	28	"Team TDE"	"Löpande_förvaltning"	""

2012-12-17 08:30	2012-12-17 11:00	150	"Team TDE"	"malware"	""
2012-12-17 11:00	2012-12-17 11:45	45	"Annat"	"Lunch"	""
2012-12-17 11:45	2012-12-17 13:00	75	"Team TDE"	"malware"	""
2012-12-17 13:00	2012-12-17 14:00	60	"Administration"	"Gruppmöte"	""
2012-12-17 14:00	2012-12-17 16:00	120	"Team TDE"	"malware"	""
2012-12-17 16:00	2012-12-17 20:08	248	"Team TDE"	"Löpande_förvaltning"	""
2012-12-17 20:08	2012-12-17 20:40	32	"Team TDE"	"Löpande_förvaltning"	""
2012-12-18 08:00	2012-12-18 16:11	491	"Team TDE"	"malware"	""

2012-12-18 16:11	2012-12-18 17:02	51	"Team TDE"	"Löpande_förvaltning"	""
2012-12-19 08:15	2012-12-19 11:00	165	"Team TDE"	"Löpande_förvaltning"	""
2012-12-19 11:00	2012-12-19 11:45	45	"Annat"	"Lunch"	""
2012-12-19 11:45	2012-12-19 16:47	302	"Team TDE"	"Löpande_förvaltning"	""
2012-12-20 08:30	2012-12-20 11:00	150	"Team TDE"	"malware"	""
2012-12-20 11:00	2012-12-20 11:45	45	"Annat"	"Lunch"	""
2012-12-20 11:45	2012-12-20 12:00	15	"Team TDE"	"malware"	""
2012-12-20 12:00	2012-12-20 17:04	304	"Team TDE"	"Löpande_förvaltning"	""
2012-12-21 08:45	2012-12-21 11:00	135	"Team TDE"	"Löpande_förvaltning"	""
2012-12-21 11:00	2012-12-21 11:25	25	"Annat"	"Lunch"	""
2012-12-21 11:25	2012-12-21 17:15	350	"Team TDE"	"Löpande_förvaltning"	""


2013-01-07 08:10	2013-01-07 08:30	20	"Team TDE"	"Löpande_förvaltning"	""
2013-01-07 08:30	2013-01-07 11:00	150	"Team TDE"	"webtrends_af2"	""
2013-01-07 11:00	2013-01-07 11:45	45	"Annat"	"Lunch"	""
2013-01-07 11:45	2013-01-07 16:49	304	"Team TDE"	"webtrends_af2"	""
2013-01-08 09:00	2013-01-08 09:08	8	"Team TDE"	"webtrends_af2"	""
2013-01-08 09:08	2013-01-08 11:00	112	"Team TDE"	"webtrends_af2"	""
2013-01-08 11:00	2013-01-08 11:30	30	"Annat"	"Lunch"	""
2013-01-08 11:30	2013-01-08 14:00	150	"Team TDE"	"webtrends_af2"	""
2013-01-08 14:00	2013-01-08 15:15	75	"Team TDE"	"malware"	""
2013-01-08 15:15	2013-01-08 16:00	45	"Team TDE"	"webtrends_af2"	""
2013-01-08 16:00	2013-01-08 17:17	77	"Team TDE"	"Löpande_förvaltning"	""
2013-01-09 08:45	2013-01-09 11:00	135	"Fronten"	"keep-alive_windowsession"	""
2013-01-09 11:00	2013-01-09 11:45	45	"Annat"	"Lunch"	""
2013-01-09 11:45	2013-01-09 17:02	317	"Fronten"	"keep-alive_windowsession"	""
2013-01-10 08:45	2013-01-10 09:30	135	"Fronten"	"keep-alive_windowsession"	""
2013-01-10 09:30	2013-01-10 11:00	30	"Team TDE"	"Löpande_förvaltning"	""
2013-01-10 11:00	2013-01-10 11:30	30	"Annat"	"Lunch"	""
2013-01-10 11:30	2013-01-10 17:10	321	"Fronten"	"keep-alive_windowsession"	""
2013-01-11 08:30	2013-01-11 10:00	-89	"Team TDE"	"webtrends_af2"	""
2013-01-11 10:00	2013-01-11 11:00	60	"Team TDE"	"webtrends_af2"	""
2013-01-11 11:00	2013-01-11 11:45	45	"Annat"	"Lunch"	""
2013-01-11 11:45	2013-01-11 14:00	135	"Team TDE"	"webtrends_af2"	""
2013-01-11 14:00	2013-01-11 15:00	60	"Team TDE"	"Löpande_förvaltning"	""
2013-01-11 15:00	2013-01-11 16:11	71	"Team TDE"	"webtrends_af2"	""
2013-01-11 16:11	2013-01-11 17:13	62	"Team TDE"	"webtrends_af2"	""

2013-01-14 08:30	2013-01-14 09:30	1	"Team TDE"	"Löpande_förvaltning"	""
2013-01-14 09:30	2013-01-14 11:00	150	"Fronten"	"keep-alive_windowsession"	""
2013-01-14 11:00	2013-01-14 11:30	30	"Annat"	"Lunch"	""
2013-01-14 11:30	2013-01-14 11:37	7	"Fronten"	"keep-alive_windowsession"	""
2013-01-14 11:38	2013-01-14 15:00	202	"Fronten"	"keep-alive_windowsession"	""
2013-01-14 15:00	2013-01-14 16:00	60	"Team TDE"	"Löpande_förvaltning"	""
2013-01-14 16:00	2013-01-14 17:24	84	"Fronten"	"clean_integrationcache"	""
2013-01-15 12:30	2013-01-15 13:00	30	"Fronten"	"clean_integrationcache"	""
2013-01-15 13:00	2013-01-15 13:45	45	"Administration"	"Gruppmöte"	""
2013-01-15 13:45	2013-01-15 18:36	291	"Fronten"	"clean_integrationcache"	""
2013-01-15 18:36	2013-01-15 18:41	5	"Fronten"	"clean_integrationcache"	""
2013-01-16 09:00	2013-01-16 11:00	120	"Fronten"	"clean_integrationcache"	""
2013-01-16 11:00	2013-01-16 11:45	45	"Annat"	"Lunch"	""
2013-01-16 11:45	2013-01-16 13:30	105	"Team TDE"	"Löpande_förvaltning"	""
2013-01-16 13:30	2013-01-16 17:32	242	"Fronten"	"clean_integrationcache"	""
2013-01-16 17:32	2013-01-16 18:00	28	"Fronten"	"clean_integrationcache"	""
2013-01-17 08:10	2013-01-17 09:00	50	"Fronten"	"clean_integrationcache"	""
2013-01-17 09:00	2013-01-17 10:00	60	"Team TDE"	"malware"	""
2013-01-17 10:00	2013-01-17 11:00	60	"Fronten"	"clean_integrationcache"	""
2013-01-17 11:00	2013-01-17 12:00	60	"Annat"	"Lunch"	""
2013-01-17 12:00	2013-01-17 13:00	196	"Team TDE"	"malware"	""
2013-01-17 13:00	2013-01-17 16:16	196	"Team TDE"	"malware"	""
2013-01-17 16:16	2013-01-17 16:16	0	"Fronten"	"clean_integrationcache"	""
2013-01-17 16:16	2013-01-17 16:32	16	"Fronten"	"clean_integrationcache"	""
2013-01-17 16:32	2013-01-17 17:05	33	"Team TDE"	"Löpande_förvaltning"	""

2013-01-18 07:45	2013-01-18 07:49	4	"Team TDE"	"Löpande_förvaltning"	""
2013-01-18 07:49	2013-01-18 08:14	25	"Team TDE"	"Fronten_merge"	""
2013-01-18 08:14	2013-01-18 11:00	166	"Team TDE"	"Löpande_förvaltning"	""
2013-01-18 11:00	2013-01-18 11:45	45	"Annat"	"Lunch"	""
2013-01-18 11:45	2013-01-18 16:00	255	"Team TDE"	"Content-Language_enProblem"	""
2013-01-18 16:00	2013-01-18 16:56	56	"Team TDE"	"Fronten_merge"	""

2013-01-21 08:45	2013-01-21 11:00	135	"Team TDE"	"Löpande_förvaltning"	""
2013-01-21 11:00	2013-01-21 11:45	45	"Annat"	"Lunch"	""
2013-01-21 11:45	2013-01-21 15:00	195	"Team TDE"	"Löpande_förvaltning"	""
2013-01-21 15:00	2013-01-21 15:34	34	"Fronten"	"ttm-prestanda"	""
2013-01-21 15:34	2013-01-21 17:06	92	"Team TDE"	"Löpande_förvaltning"	""
2013-01-22 08:20	2013-01-22 09:30	70	"Team TDE"	"Löpande_förvaltning"	""
2013-01-22 09:30	2013-01-22 11:00	90	"Fronten"	"CacheFixWS->NotExposedWS"	""
2013-01-22 11:00	2013-01-22 11:25	25	"Annat"	"Lunch"	""
2013-01-22 11:25	2013-01-22 14:30	185	"Fronten"	"CacheFixWS->NotExposedWS"	""
2013-01-22 14:30	2013-01-22 15:00	30	"Fronten"	"CacheFixWS->NotExposedWS"	""
2013-01-22 15:00	2013-01-22 18:30	210	"Team TDE"	"webtrends_af2"	""
2013-01-23 12:00	2013-01-23 14:30	150	"Team TDE"	"webtrends_af2"	""
2013-01-23 14:30	2013-01-23 16:00	90	"Fronten"	"CacheFixWS->NotExposedWS"	""
2013-01-23 16:00	2013-01-23 17:21	81	"Team TDE"	"webtrends_af2"	""
2013-01-23 17:21	2013-01-23 17:30	9	"Team TDE"	"webtrends_af2"	""
2013-01-24 08:16	2013-01-24 11:00	164	"Team TDE"	"Löpande_förvaltning"	""
2013-01-24 11:00	2013-01-24 11:45	45	"Annat"	"Lunch"	""
2013-01-24 11:45	2013-01-24 14:00	135	"Team TDE"	"Löpande_förvaltning"	""
2013-01-24 14:00	2013-01-24 17:08	188	"Fronten"	"utveckling_workspace"	""
2013-01-25 09:00	2013-01-25 11:00	120	"Fronten"	"integration_menu_problem"	""
2013-01-25 11:00	2013-01-25 11:45	45	"Annat"	"Lunch"	""
2013-01-25 11:45	2013-01-25 14:30	165	"Fronten"	"integration_menu_problem"	""
2013-01-25 14:30	2013-01-25 17:59	209	"Team TDE"	"malware"	""
2013-01-28 08:30	2013-01-28 11:00	150	"Team TDE"	"malware"	""
2013-01-28 11:00	2013-01-28 11:45	45	"Annat"	"Lunch"	""
2013-01-28 11:45	2013-01-28 16:30	285	"Team TDE"	"malware"	""
2013-01-28 16:30	2013-01-28 17:21	51	"Fronten"	"integration_menu_problem"	""
2013-01-29 08:30	2013-01-29 09:30	60	"Fronten"	"integration_menu_problem"	""
2013-01-29 09:30	2013-01-29 10:00	30	"Team TDE"	"malware"	""
2013-01-29 10:00	2013-01-29 10:50	50	"Administration"	"Lära-känna-samtal"	""
2013-01-29 10:50	2013-01-29 11:00	10	"Team TDE"	"Löpande_förvaltning"	""
2013-01-29 11:00	2013-01-29 11:45	45	"Annat"	"Lunch"	""
2013-01-29 11:45	2013-01-29 13:00	75	"Team TDE"	"Löpande_förvaltning"	""
2013-01-29 13:00	2013-01-29 14:00	60	"Team TDE"	"Löpande_förvaltning"	""
2013-01-29 14:00	2013-01-29 15:00	60	"Administration"	"Gruppmöte"	""
2013-01-29 15:00	2013-01-29 16:00	60	"Team TDE"	"malware"	""
2013-01-29 16:00	2013-01-29 17:43	103	"Fronten"	"utveckling_workspace"	""
2013-01-29 17:43	2013-01-29 18:00	17	"Fronten"	"utveckling_workspace"	""
2013-01-30 11:33	2013-01-30 11:59	26	"Team TDE"	"malware"	""
2013-01-30 11:59	2013-01-30 13:29	90	"Team TDE"	"malware"	""
2013-01-30 13:29	2013-01-30 14:50	81	"Team TDE"	"malware"	""
2013-01-30 16:25	2013-01-30 16:56	31	"Team TDE"	"malware"	""
2013-01-30 16:56	2013-01-30 17:30	34	"Team TDE"	"malware"	""
2013-01-30 17:30	2013-01-30 18:03	33	"Team TDE"	"Löpande_förvaltning"	""
2013-01-31 08:11	2013-01-31 09:23	72	"Team TDE"	"Löpande_förvaltning"	""
2013-01-31 09:23	2013-01-31 11:00	97	"Team TDE"	"Löpande_förvaltning"	""
2013-01-31 11:00	2013-01-31 11:45	45	"Annat"	"Lunch"	""
2013-01-31 11:45	2013-01-31 12:15	30	"Fronten"	"CacheFixWS->NotExposedWS"	""
2013-01-31 12:15	2013-01-31 16:45	270	"Team TDE"	"Löpande_förvaltning"	""
2013-01-31 16:45	2013-01-31 16:49	4	"Team TDE"	"Löpande_förvaltning"	""
2013-02-01 08:15	2013-02-01 08:50	35	"Team TDE"	"Löpande_förvaltning"	""
2013-02-01 08:50	2013-02-01 11:00	130	"Team TDE"	"Löpande_förvaltning"	""
2013-02-01 11:00	2013-02-01 11:45	45	"Annat"	"Lunch"	""
2013-02-01 11:45	2013-02-01 15:46	241	"Team TDE"	"Löpande_förvaltning"	""
2013-02-01 15:46	2013-02-01 15:47	1	"Team TDE"	"Löpande_förvaltning"	""
2013-02-01 15:47	2013-02-01 16:12	25	"Team TDE"	"Löpande_förvaltning"	""
2013-02-01 16:12	2013-02-01 16:55	43	"Team TDE"	"Löpande_förvaltning"	""
2013-02-01 16:55	2013-02-01 17:00	5	"Team TDE"	"Löpande_förvaltning"	""
2013-02-04 08:45	2013-02-04 11:00	135	"Team TDE"	"Löpande_förvaltning"	""
2013-02-04 11:00	2013-02-04 11:45	45	"Annat"	"Lunch"	""
2013-02-04 11:45	2013-02-04 16:27	282	"Team TDE"	"Löpande_förvaltning"	""
2013-02-05 08:45	2013-02-05 10:49	124	"Miljö"	"Utbildning"	""
2013-02-05 10:49	2013-02-05 11:00	11	"Team TDE"	"Löpande_förvaltning"	""
2013-02-05 11:00	2013-02-05 11:45	45	"Annat"	"Lunch"	""
2013-02-05 11:45	2013-02-05 17:06	321	"Team TDE"	"Löpande_förvaltning"	""
2013-02-05 17:06	2013-02-05 18:07	61	"Team TDE"	"Löpande_förvaltning"	""
2013-02-06 08:30	2013-02-06 08:46	16	"Team TDE"	"Löpande_förvaltning"	""
2013-02-06 08:46	2013-02-06 11:00	134	"Team TDE"	"Löpande_förvaltning"	""
2013-02-06 11:00	2013-02-06 11:45	45	"Annat"	"Lunch"	""
2013-02-06 11:45	2013-02-06 17:15	330	"Team TDE"	"Löpande_förvaltning"	""
2013-02-06 17:15	2013-02-06 17:18	3	"Team TDE"	"Löpande_förvaltning"	""
2013-02-06 17:18	2013-02-06 17:20	2	"Team TDE"	"Löpande_förvaltning"	""
2013-02-06 17:20	2013-02-06 17:23	3	"Team TDE"	"Löpande_förvaltning"	""
2013-02-07 09:30	2013-02-07 09:59	29	"Team TDE"	"malwarePaxen"	""
2013-02-07 09:59	2013-02-07 11:00	61	"Team TDE"	"Löpande_förvaltning"	""
2013-02-07 11:00	2013-02-07 11:45	45	"Annat"	"Lunch"	""
2013-02-07 11:45	2013-02-07 12:59	74	"Team TDE"	"Löpande_förvaltning"	""
2013-02-07 12:59	2013-02-07 17:11	74	"Team TDE"	"Löpande_förvaltning"	""

2013-02-08 08:15	2013-02-08 11:00	165	"Team TDE"	"Löpande_förvaltning"	""
2013-02-08 11:00	2013-02-08 11:45	45	"Annat"	"Lunch"	""
2013-02-08 11:45	2013-02-08 14:30	165	"Team TDE"	"Löpande_förvaltning"	""
2013-02-08 13:30	2013-02-08 14:10	40	"Malware"	"MärtaProjekt"	""
2013-02-08 14:10	2013-02-08 14:45	35	"Team TDE"	"Löpande_förvaltning"	""
2013-02-08 14:45	2013-02-08 15:15	30	"Fronten"	"clean_integrationcache"	""
2013-02-08 15:15	2013-02-08 16:43	88	"Fronten"	"targetProblem"	""
2013-02-08 16:43	2013-02-08 16:47	4	"Fronten"	"targetProblem"	""
2013-02-08 16:47	2013-02-08 16:54	7	"Fronten"	"targetProblem"	""



2013-02-11 08:30	2013-02-11 11:00	150	"Team TDE"	"Löpande_förvaltning"	""
2013-02-11 11:00	2013-02-11 11:45	45	"Annat"	"Lunch"	""
2013-02-11 11:45	2013-02-11 14:30	165	"Team TDE"	"Löpande_förvaltning"	""
2013-02-11 14:30	2013-02-11 15:30	165	""Administration""	"PD-samtal"	""
2013-02-11 15:30	2013-02-11 17:15	165	"Team TDE"	"Löpande_förvaltning"	""

2013-02-12 08:30	2013-02-12 11:00	150	"Team TDE"	"Löpande_förvaltning"	""
2013-02-12 11:00	2013-02-12 11:45	45	"Annat"	"Lunch"	""
2013-02-12 11:45	2013-02-12 13:00	165	"Team TDE"	"Löpande_förvaltning"	""
2013-02-12 13:00	2013-02-12 14:00	165	"Administration"	"Gruppmöte"	""
2013-02-12 14:00	2013-02-12 15:30	165	"Team TDE"	"TDE-Light"	""
2013-02-12 15:30	2013-02-12 17:15	165	"Team TDE"	"Löpande_förvaltning"	""

2013-02-13 08:30	2013-02-13 11:00	150	"Team TDE"	"Löpande_förvaltning"	""
2013-02-13 11:00	2013-02-13 11:45	45	"Annat"	"Lunch"	""
2013-02-13 11:45	2013-02-13 13:00	165	"Team TDE"	"Löpande_förvaltning"	""
2013-02-13 13:00	2013-02-13 17:15	165	"Team TDE"	"Löpande_förvaltning"	""


2013-02-14 08:30	2013-02-14 11:00	150	"Team TDE"	"Löpande_förvaltning"	""
2013-02-14 11:00	2013-02-14 11:45	45	"Annat"	"Lunch"	""
2013-02-14 11:45	2013-02-14 14:30	165	"Team TDE"	"CIS"	""
2013-02-14 14:30	2013-02-14 17:15	165	"Team TDE"	".../dap...fel"	""
2013-02-15 08:10	2013-02-15 08:56	46	"Team TDE"	"malwarePaxen"	""
2013-02-15 08:56	2013-02-15 10:01	65	"Team TDE"	"malwarePaxen"	""
2013-02-15 10:01	2013-02-15 11:00	59	"Team TDE"	"malwarePaxen"	""
2013-02-15 11:00	2013-02-15 11:45	45	"Annat"	"Lunch"	""
2013-02-15 11:45	2013-02-15 13:00	75	"Team TDE"	".../dap...fel"	""
2013-02-15 13:00	2013-02-15 15:00	120	"Team TDE"	"malwarePaxen"	""
2013-02-15 15:00	2013-02-15 16:30	90	"Team TDE"	".../dap...fel"	""
2013-02-15 16:30	2013-02-15 17:20	50	"Team TDE"	"malwarePaxen"	""

2013-02-18 08:20	2013-02-18 11:00	160	"Team TDE"	".../dap...fel"	""
2013-02-18 11:00	2013-02-18 11:45	45	"Annat"	"Lunch"	""
2013-02-18 11:45	2013-02-18 16:51	306	"Team TDE"	".../dap...fel"	""
2013-02-18 16:51	2013-02-18 17:13	22	"Team TDE"	".../dap...fel"	""
2013-02-19 08:20	2013-02-19 09:00	160	"Team TDE"	".../dap...fel"	""
2013-02-19 09:00	2013-02-19 09:45	45	"Annat"	"utvecklarforum_K999_580_N001"	""
2013-02-19 09:45	2013-02-19 11:00	195	"Team TDE"	".../dap...fel"	""
2013-02-19 11:00	2013-02-19 11:45	45	"Annat"	"Lunch"	""
2013-02-19 11:45	2013-02-19 15:00	195	"Team TDE"	".../dap...fel"	""
2013-02-19 15:00	2013-02-19 17:40	160	"Fronten"	"Transition"	""
2013-02-20 08:50	2013-02-20 09:04	14	"Team TDE"	"Löpande_förvaltning"	""
2013-02-20 09:04	2013-02-20 11:00	116	"Fronten"	"Transition"	""
2013-02-20 11:00	2013-02-20 11:45	45	"Annat"	"Lunch"	""
2013-02-20 11:45	2013-02-20 16:44	299	"Team TDE"	"Löpande_förvaltning"	""
2013-02-20 16:44	2013-02-20 16:48	4	"Team TDE"	"Löpande_förvaltning"	""
2013-02-20 16:48	2013-02-20 16:55	7	"Team TDE"	"Löpande_förvaltning"	""

2013-02-21 08:50	2013-02-21 09:00	130	"Team TDE"	"buttonOngoingRequest"	""
2013-02-21 09:00	2013-02-21 09:30	30	"Fronten"	"ttm-prestanda"	""
2013-02-21 09:30	2013-02-21 11:00	130	"Team TDE"	"buttonOngoingRequest"	""
2013-02-21 11:00	2013-02-21 11:45	45	"Annat"	"Lunch"	""
2013-02-21 11:45	2013-02-21 14:00	130	"Team TDE"	"buttonOngoingRequest"	""
2013-02-21 14:00	2013-02-21 15:53	7	"Team TDE"	"Löpande_förvaltning"	""
2013-02-21 15:53	2013-02-21 17:00	67	"Fronten"	"Transition"	""
2013-02-22 07:50	2013-02-22 11:00	190	"Fronten"	"Transition"	""
2013-02-22 11:00	2013-02-22 11:45	45	"Annat"	"Lunch"	""
2013-02-22 11:45	2013-02-22 17:10	325	"Fronten"	"Transition"	""
2013-02-25 07:55	2013-02-25 11:00	185	"Fronten"	"Transition"	""
2013-02-25 11:00	2013-02-25 11:45	45	"Annat"	"Lunch"	""
2013-02-25 11:45	2013-02-25 15:00	195	"Fronten"	"Transition"	""
2013-02-25 15:00	2013-02-25 15:35	35	"jsr286"	"överlämningsmöte"	""
2013-02-25 15:35	2013-02-25 17:00	85	"Fronten"	"Transition"	""
2013-02-26 07:45	2013-02-26 08:00	15	"Fronten"	"Transition"	""
2013-02-26 08:00	2013-02-26 08:46	46	"Malware"	"MärtaProjekt"	""
2013-02-26 08:46	2013-02-26 09:15	29	"Malware"	"MärtaProjekt"	""
2013-02-26 09:15	2013-02-26 11:10	115	"Fronten"	"Transition"	""
2013-02-26 11:10	2013-02-26 11:50	40	"Annat"	"Lunch"	""
2013-02-26 11:50	2013-02-26 12:00	10	"Malware"	"MärtaProjekt"	""
2013-02-26 12:00	2013-02-26 12:15	15	"Administration"	"Gruppmöte"	""
2013-02-26 12:15	2013-02-26 13:00	45	"Malware"	"MärtaProjekt"	""
2013-02-26 13:00	2013-02-26 13:45	45	"Administration"	"Gruppmöte"	""
2013-02-26 13:45	2013-02-26 14:00	75	"Malware"	"MärtaProjekt"	""
2013-02-26 14:00	2013-02-26 14:20	20	"Fronten"	"ttm-prestanda"	""
2013-02-26 14:20	2013-02-26 15:15	-4	"Malware"	"MärtaProjekt"	""
